date,open,high,low,close,volume
7/21/2008,92.2165,92.4279,91.2543,91.8812,222863000
7/22/2008,91.2251,93.1568,91.0064,92.9235,296904200
7/23/2008,93.2224,94.1408,92.9746,93.4265,311698400
7/24/2008,93.5504,93.6014,91.2324,91.4875,248634500
7/25/2008,91.7645,92.2019,91.2397,91.4657,219131000
7/28/2008,91.4875,91.8884,89.9641,90.1244,205201300
7/29/2008,90.3723,92.1217,90.1244,92.0488,261505600
7/30/2008,92.6538,93.7399,92.0488,93.6889,354710000
7/31/2008,92.8652,93.7181,92.3039,92.4497,277402100
8/1/2008,92.6611,92.7777,91.4511,91.9613,248690900
8/4/2008,91.8739,91.9468,90.9408,91.1085,188239600
8/5/2008,91.8593,93.7108,91.0939,93.565,251577600
8/6/2008,93.3171,94.2502,92.9235,93.9805,209555400
8/7/2008,93.2734,93.6233,92.2383,92.5809,246312500
8/8/2008,92.2675,94.7094,92.1217,94.3012,260811700
8/11/2008,94.3741,95.8611,94.1991,95.278,249425800
8/12/2008,94.9645,95.2707,93.8347,94.2866,213200800
8/13/2008,93.8784,94.5053,93.062,93.7181,256393200
8/14/2008,93.1859,94.9645,93.1203,94.4251,239555300
8/15/2008,94.7094,95.1249,94.2502,94.8843,181000800
8/18/2008,95.0739,95.1103,93.0547,93.5868,172275100
8/19/2008,92.8798,93.0766,92.231,92.5663,194673700
8/20/2008,92.8579,93.2661,92.0925,92.9964,225498200
8/21/2008,92.3914,93.6233,92.2821,93.1568,180609800
8/22/2008,93.7909,94.5053,93.1568,94.5053,167715300
8/25/2008,93.8857,94.5053,92.3914,92.5882,171936900
8/26/2008,92.5882,93.2078,92.2675,92.8579,159117200
8/27/2008,92.9746,93.9076,92.7923,93.7618,171032800
8/28/2008,94.2356,95.0083,94.1117,94.8989,167537100
8/29/2008,94.5636,94.8625,93.6743,93.8784,189195800
9/2/2008,94.7823,95.278,92.9527,93.2953,252364900
9/3/2008,93.2151,93.667,92.5226,93.2151,251947000
9/4/2008,92.5518,92.7413,90.3577,90.4087,340042500
9/5/2008,89.8693,91.0793,88.929,90.693,289503400
9/8/2008,93.3317,93.4775,90.693,92.5663,364075300
9/9/2008,92.6465,92.8361,89.5122,89.8183,377326800
9/10/2008,90.3067,91.0429,89.3299,90.1828,298916600
9/11/2008,89.0165,91.6552,88.6374,91.4875,375369400
9/12/2008,90.5983,91.9978,90.2629,91.9103,297851200
9/15/2008,88.6593,91.5896,87.391,87.5368,483607000
9/16/2008,85.4302,89.1623,85.2844,89.0019,581744300
9/17/2008,87.2087,88.8197,84.5555,85.0001,624095600
9/18/2008,86.0498,88.7759,82.9518,87.5222,776114700
9/19/2008,92.8691,93.822,90.399,90.978,501087800
9/22/2008,91.2199,91.4398,88.222,88.9183,249966500
9/23/2008,88.5812,89.4388,86.6974,86.8953,327470400
9/24/2008,87.4817,87.9581,86.3382,87.1738,311818400
9/25/2008,87.5183,89.3581,86.8147,88.5372,328253000
9/26/2008,87.1005,89.0576,86.866,88.5812,285917400
9/29/2008,87.3278,87.4744,81.3393,81.6398,459562300
9/30/2008,83.2011,85.6126,81.0168,85.0189,328154400
10/1/2008,84.4911,85.5319,83.5236,85.0702,332783000
10/2/2008,84.2566,84.3738,81.4052,81.9843,365337800
10/3/2008,82.7246,84.623,80.3937,80.8775,461798000
10/6/2008,78.5393,78.8838,73.7675,76.7581,610637500
10/7/2008,78.312,78.6712,73.0419,73.3204,540012100
10/8/2008,71.4806,74.8963,70.9602,71.4733,725414800
10/9/2008,73.0492,73.7529,66.1518,66.4817,534485200
10/10/2008,63.5937,68.8566,61.2628,64.8691,871026300
10/13/2008,68.8052,74.288,65.9319,74.288,455584000
10/14/2008,76.7435,77.3518,71.1801,73.1885,546268300
10/15/2008,71.4367,71.6859,65.756,65.9833,484627500
10/16/2008,66.9141,69.4649,63.4325,68.7319,708811200
10/17/2008,67.4272,72.2649,67.178,68.3215,476649000
10/20/2008,69.8901,72.6387,68.9665,72.4262,321294200
10/21/2008,71.0775,72.3016,69.7948,70.2639,356502000
10/22/2008,68.3141,70.2639,64.1581,66.4377,516168000
10/23/2008,66.1812,67.7644,62.8974,67.2073,634666400
10/24/2008,61.6147,65.91,61.5707,63.799,545812600
10/27/2008,63.0147,65.6094,61.3508,61.534,397288600
10/28/2008,64.0189,69.0764,61.9592,68.7246,639939500
10/29/2008,68.7319,71.2241,67.5079,68.2262,531270100
10/30/2008,70.2052,70.7623,68.0942,70.5864,414582100
10/31/2008,69.6922,72.2503,69.2524,70.9749,411394000
11/3/2008,70.9382,71.6052,70.3298,71.1801,205419400
11/4/2008,72.6094,73.9288,70.8869,73.599,346793400
11/5/2008,72.712,73.8189,69.6335,70.5058,387844100
11/6/2008,69.2377,69.956,66.0126,66.599,477721900
11/7/2008,67.178,68.9005,66.3351,68.7979,380391000
11/10/2008,69.7874,70.022,66.6429,67.8963,301773000
11/11/2008,66.5257,67.5372,64.9791,65.8,418498200
11/12/2008,64.6712,65.199,62.3916,62.9047,454330600
11/13/2008,63.1319,67.2367,60.1707,66.8262,753141900
11/14/2008,65.5361,67.4785,63.4178,63.4911,540352300
11/17/2008,63.3152,64.9131,62.421,62.6482,415254900
11/18/2008,62.4136,63.9309,60.7717,63.8283,523811800
11/19/2008,62.9707,63.6744,59.3131,59.7382,558327600
11/20/2008,58.734,60.4785,55.0105,55.3037,814180400
11/21/2008,56.777,59.2984,54.4901,58.2869,718536500
11/24/2008,60.0461,63.7623,58.9026,62.3257,523305300
11/25/2008,63.9895,64.1435,61.4387,62.7874,454112400
11/26/2008,61.7906,65.3749,61.7466,65.2136,370134200
11/28/2008,64.9644,66.0639,64.8545,66.0346,118308100
12/1/2008,64.1435,64.1728,60.0021,60.1853,369927100
12/2/2008,61.1822,62.6628,60.134,62.5016,469508400
12/3/2008,61.1309,64.378,60.9403,64.0042,519863500
12/4/2008,63.0806,64.5393,61.3801,62.5236,444173800
12/5/2008,61.3141,64.8105,60.2806,64.4513,471905300
12/8/2008,66.2178,67.7131,64.5613,66.7016,412859300
12/9/2008,66.2398,67.5298,65.221,65.6021,370790000
12/10/2008,66.2031,66.9655,65.2356,66.0492,396187400
12/11/2008,65.6314,66.7016,64.0408,64.4586,365061000
12/12/2008,62.7068,65.2869,62.4503,65.2283,415060400
12/15/2008,65.2503,65.3456,63.2492,64.3194,256694200
12/16/2008,67.3466,67.4492,64.6346,67.3466,377699500
12/17/2008,66.5843,67.7497,66.0126,66.6942,281819800
12/18/2008,66.9948,67.1927,64.6566,65.4482,374673300
12/19/2008,65.8414,66.9646,65.095,65.1689,301451300
12/22/2008,65.4571,65.5236,63.1737,64.3339,243759500
12/23/2008,64.6812,64.9768,63.4028,63.6688,221625200
12/24/2008,63.8831,64.1935,63.5506,64.0383,62061600
12/26/2008,64.4669,64.5112,63.9201,64.4078,74767700
12/29/2008,64.4669,64.5334,63.255,64.223,127795900
12/30/2008,64.6664,65.8044,64.2009,65.7453,168256300
12/31/2008,65.8266,67.2232,65.6714,66.6838,193987200
1/2/2009,66.8316,69.0485,66.3956,68.6937,227566300
1/5/2009,68.4499,69.211,67.9031,68.6125,240349700
1/6/2009,69.1962,69.7948,68.4868,69.0706,328260900
1/7/2009,67.9843,68.1765,66.6542,67.0015,280899200
1/8/2009,66.6247,67.3119,66.2626,67.2749,263834400
1/9/2009,67.3636,67.4819,63.0777,65.834,330953600
1/12/2009,65.6492,65.701,63.8536,64.2526,277858500
1/13/2009,64.09,64.9398,63.6984,64.3708,356432300
1/14/2009,63.2107,63.3658,61.4519,62.3461,435491600
1/15/2009,62.1613,62.9964,60.3878,62.3682,532647300
1/16/2009,63.4471,63.5432,61.3707,62.856,399237200
1/20/2009,62.2426,62.856,59.1538,59.538,419855200
1/21/2009,60.5504,62.25,59.4641,62.1096,364360700
1/22/2009,60.9051,62.1022,59.9814,61.149,427940300
1/23/2009,59.7819,62.0653,59.538,61.415,386800600
1/26/2009,61.7697,63.0777,61.1933,61.8362,317978800
1/27/2009,62.1687,62.9225,61.5554,62.4643,273789700
1/28/2009,63.8462,64.9916,63.6023,64.5777,330007000
1/29/2009,63.6319,64.6516,62.42,62.4791,294392500
1/30/2009,62.7968,63.1072,60.7499,61.2081,383383600
2/2/2009,60.277,61.4667,60.0849,61.0233,288233300
2/3/2009,61.4076,62.3387,60.7573,61.8805,278385800
2/4/2009,62.2944,63.085,61.3633,61.5776,322989300
2/5/2009,61.112,63.0259,57.4394,62.4939,417679400
2/6/2009,62.7082,64.5408,62.5752,64.2748,366101700
2/9/2009,64.26,64.8364,63.7871,64.3634,240075200
2/10/2009,63.7501,64.3117,60.9273,61.415,536212800
2/11/2009,61.6662,62.1096,60.8903,61.7771,324442500
2/12/2009,60.7204,61.9397,59.8927,61.8214,469302200
2/13/2009,61.7401,62.25,61.1416,61.1564,293998400
2/17/2009,59.2351,61.3041,58.5035,58.5404,478910100
2/18/2009,58.9616,59.0725,57.8458,58.4,362964800
2/19/2009,58.9986,59.2277,57.6537,57.7719,316867500
2/20/2009,56.7004,57.8901,55.991,57.2103,477176600
2/23/2009,57.8384,57.8384,55.119,55.1634,379641400
2/24/2009,55.6363,57.602,55.2003,57.2546,426260900
2/25/2009,57.0034,57.9493,55.8876,56.8039,461985800
2/26/2009,57.5059,58.873,55.8137,55.8802,363353900
2/27/2009,54.6905,55.9319,54.5427,54.6313,470510900
3/2/2009,53.5894,54.6239,52.0006,52.1706,426452600
3/3/2009,52.9169,52.9834,51.4612,51.7789,443761000
3/4/2009,52.6361,53.848,51.7789,53.0056,462753100
3/5/2009,51.8011,53.0056,50.3749,50.8405,485549400
3/6/2009,51.2838,52.0597,49.5842,50.9291,490470000
3/9/2009,50.2123,51.7272,50.0498,50.3306,379905300
3/10/2009,51.3651,53.4786,51.2617,53.3308,406227900
3/11/2009,53.9441,54.4983,53.0795,53.6781,356648300
3/12/2009,53.6633,55.9762,53.183,55.7915,409702700
3/13/2009,56.1684,56.8852,55.2225,56.2275,337474700
3/16/2009,56.8704,57.6167,56.0206,56.0575,360644900
3/17/2009,56.2127,57.9049,55.7546,57.7719,356814300
3/18/2009,57.4985,59.7819,56.9517,59.0651,473273200
3/19/2009,59.8041,59.8558,58.1488,58.3335,428520400
3/20/2009,58.6261,58.7378,56.9662,57.1002,371078200
3/23/2009,58.6113,61.2538,58.2912,61.2016,419933300
3/24/2009,60.4722,61.3059,59.9288,59.9958,330271000
3/25/2009,60.4647,61.5589,58.8495,60.6285,441775100
3/26/2009,61.224,62.0056,60.5317,61.8641,422025200
3/27/2009,61.0751,61.4324,60.5243,60.7476,322332300
3/30/2009,59.4003,59.4524,58.0307,58.6485,324108500
3/31/2009,59.2216,60.3531,58.842,59.1919,364238300
4/1/2009,58.4549,60.6062,58.3061,60.3382,377018300
4/2/2009,61.8418,62.9807,60.3903,62.1023,476230700
4/3/2009,62.147,62.735,61.5366,62.7202,284646300
4/6/2009,62.0353,62.735,61.2538,62.2289,264866600
4/7/2009,61.224,61.5217,60.6732,60.7774,258947800
4/8/2009,61.0825,61.7376,60.6955,61.4324,230402800
4/9/2009,63.0253,63.8814,62.7723,63.8739,269653500
4/13/2009,63.2114,64.4173,62.9583,63.8888,224847500
4/14/2009,63.2933,63.8367,62.5862,62.7871,276598800
4/15/2009,62.4075,63.5836,62.2363,63.4571,250726100
4/16/2009,63.9632,64.8714,63.0998,64.3875,335202900
4/17/2009,64.6332,65.2435,64.1196,64.8193,262649000
4/20/2009,63.6729,64.7969,62.0353,62.1023,293690100
4/21/2009,61.6483,63.3677,61.5962,63.3156,114090900
4/22/2009,62.7425,64.2684,62.5787,62.9286,340395200
4/23/2009,63.0551,63.5836,62.2512,63.5464,324903700
4/24/2009,64.0377,64.9905,63.7846,64.5066,287703000
4/27/2009,63.7771,64.7672,63.6729,63.8962,289581600
4/28/2009,63.2487,64.4545,63.0923,63.6953,247926300
4/29/2009,64.4024,65.772,64.2387,65.05,311505700
4/30/2009,65.9135,66.2633,64.7002,65.0723,301419800
5/1/2009,65.0872,65.6604,64.5513,65.4222,236110300
5/4/2009,65.9135,67.6925,65.7869,67.6478,287120000
5/5/2009,67.4171,67.6851,66.8737,67.4171,243036300
5/6/2009,68.2433,68.6304,67.4469,68.5857,291941000
5/7/2009,69.2333,69.3376,67.2012,67.633,317728000
5/8/2009,68.5039,69.3897,68.0647,69.211,299081700
5/11/2009,68.2582,68.5634,67.7669,67.9158,247923600
5/12/2009,68.2061,68.355,66.8811,67.7148,282431300
5/13/2009,66.7993,67.0002,65.8763,66.0102,269619100
5/14/2009,66.04,67.0821,65.8763,66.576,260098700
5/15/2009,66.5239,66.9928,65.6157,66.0326,271502700
5/18/2009,66.6578,67.9902,65.9284,67.9084,241447400
5/19/2009,67.8712,68.4592,67.5957,67.8265,206102200
5/20/2009,68.4443,69.077,67.298,67.3724,285722200
5/21/2009,66.5908,66.8439,65.6976,66.4048,258988400
5/22/2009,66.5908,66.9928,66.0102,66.2633,166811900
5/26/2009,65.772,68.154,65.7423,67.9605,236318500
5/27/2009,68.0647,68.2954,66.643,66.7472,246015800
5/28/2009,67.3352,67.9902,66.3229,67.6776,289095000
5/29/2009,68.0498,69.747,67.499,68.876,258641500
6/1/2009,69.7246,70.8412,69.546,70.5434,276246800
6/2/2009,70.268,70.99,70.1415,70.603,230874500
6/3/2009,70,70.067,69.0473,69.7097,235310500
6/4/2009,69.9703,70.469,69.4492,70.3648,210102300
6/5/2009,71.0794,71.2133,69.8214,70.3797,284257900
6/8/2009,69.8512,70.7891,69.2557,70.0894,238565100
6/9/2009,70.4839,70.8188,69.9851,70.4467,225125500
6/10/2009,71.0719,71.0794,69.3673,70.268,296100400
6/11/2009,70.402,71.5409,70.3871,70.5806,275414200
6/12/2009,70.268,70.8188,69.9703,70.7742,184361800
6/15/2009,69.9405,69.9851,68.7793,69.1515,224190500
6/16/2009,69.3971,69.4418,68.1689,68.2136,227319000
6/17/2009,68.1838,68.7272,67.6106,68.1466,223445200
6/18/2009,68.2508,68.9803,67.9233,68.6453,211725100
6/19/2009,69.3011,69.3909,68.5076,68.8969,215655600
6/22/2009,68.2232,68.2606,66.8084,66.8309,251913600
6/23/2009,66.9731,67.28,66.509,66.8833,188309800
6/24/2009,67.4896,68.1783,67.0704,67.4597,211577700
6/25/2009,67.1228,68.9942,67.048,68.9268,279411000
6/26/2009,68.6948,69.0466,68.3205,68.7472,167579000
6/29/2009,68.9493,69.4808,68.5675,69.3909,168481300
6/30/2009,69.4059,69.6604,68.3205,68.8295,228888200
7/1/2009,69.1215,69.7877,69.0241,69.114,173041100
7/2/2009,68.2157,69.1364,67.1902,67.2276,212309900
7/6/2009,66.5764,67.3174,66.3668,67.2201,174499600
7/7/2009,67.1528,67.2351,65.8727,65.9176,197088900
7/8/2009,66.3144,66.4716,65.1242,65.8727,248050500
7/9/2009,66.3293,66.5464,65.8054,66,163777600
7/10/2009,65.6482,66.2395,65.3862,65.8428,173520300
7/13/2009,66.1048,67.4971,65.5658,67.4447,217413500
7/14/2009,67.6543,67.8863,67.1677,67.8265,181487400
7/15/2009,68.7247,69.9973,67.8789,69.8101,220877900
7/16/2009,69.6155,70.7458,69.4808,69.6978,231174500
7/17/2009,70.409,70.6036,70.0197,70.4614,138561700
7/20/2009,70.8731,71.3297,70.5063,71.2099,164179400
7/21/2009,71.7639,71.7863,70.6784,71.5393,217718300
7/22/2009,71.0827,71.9585,71.0303,71.5243,196068100
7/23/2009,71.5692,73.4182,71.5093,73.1038,258795500
7/24/2009,72.7594,73.4631,72.3777,73.4032,154003100
7/27/2009,73.2684,73.6577,72.8642,73.6203,159259400
7/28/2009,73.1038,73.6352,72.6546,73.2759,186685200
7/29/2009,72.9391,73.4256,72.5947,73.0963,194399300
7/30/2009,73.9796,74.7281,73.8074,73.8598,225575400
7/31/2009,73.8448,74.4586,73.6427,73.9646,207358000
8/3/2009,74.7431,75.2521,74.3389,75.1847,175776900
8/4/2009,74.8479,75.4842,74.6907,75.3794,176714600
8/5/2009,75.4318,75.4991,74.541,75.1623,184726400
8/6/2009,75.5066,75.6189,74.4212,74.773,193203800
8/7/2009,75.559,76.3749,75.1473,75.7536,220640900
8/10/2009,75.4093,75.7686,75.0575,75.5964,130898700
8/11/2009,75.2596,75.312,74.4512,74.6533,157301000
8/12/2009,74.526,76.0231,74.4886,75.4542,219052400
8/13/2009,75.7986,76.0605,75.05,76.0306,176449500
8/14/2009,75.9932,76.0531,74.6308,75.4467,199616100
8/17/2009,73.9945,74.0694,73.4406,73.5903,237667500
8/18/2009,73.755,74.4362,73.6203,74.1742,173461500
8/19/2009,73.5903,75.0799,73.5155,74.8254,192812800
8/20/2009,74.9227,75.7686,74.7581,75.5964,174131300
8/21/2009,76.2177,77.1983,76.068,77.0786,224605000
8/24/2009,77.393,77.8122,76.7941,77.0711,191279000
8/25/2009,77.378,78.0442,77.0561,77.2208,215310600
8/26/2009,76.9813,77.5801,76.7193,77.2283,194620700
8/27/2009,77.1834,77.64,76.3076,77.4005,196230100
8/28/2009,78.0218,78.1116,76.854,77.3855,147024400
8/31/2009,76.6295,76.7866,76.1953,76.6968,176051600
9/1/2009,76.3151,77.2807,74.8479,75.0051,321276800
9/2/2009,74.6907,75.1847,74.5335,74.7206,171805000
9/3/2009,75.1548,75.4318,74.5485,75.3419,143572300
9/4/2009,75.4916,76.4199,75.2671,76.3974,142687900
9/8/2009,77.101,77.1385,76.6444,77.0561,132909100
9/9/2009,77.1909,77.9095,76.9513,77.6475,154612500
9/10/2009,77.6999,78.4933,77.2657,78.4409,162902400
9/11/2009,78.5907,78.8227,78.0592,78.426,152360100
9/14/2009,77.7598,78.9425,77.2133,78.8077,149593800
9/15/2009,78.935,79.429,78.4185,79.1371,196795900
9/16/2009,79.4216,80.3498,79.1446,80.3348,206406300
9/17/2009,80.2225,80.8887,79.7734,80.215,229170900
9/18/2009,80.5893,80.5969,79.9952,80.2659,153799100
9/21/2009,79.6417,80.4765,79.4687,80.0628,151892000
9/22/2009,80.5367,80.7548,80.1757,80.5292,143126700
9/23/2009,80.7172,81.2512,79.7169,79.8598,225947400
9/24/2009,80.0328,80.2058,78.6338,78.9798,228636800
9/25/2009,78.8068,79.243,78.2879,78.5586,204059000
9/28/2009,78.8595,80.1381,78.8444,79.9651,118285800
9/29/2009,80.108,80.4916,79.5589,79.7244,133733900
9/30/2009,79.9952,80.0704,78.6865,79.416,254383000
10/1/2009,77.468,79.5213,77.4304,77.4455,281840600
10/2/2009,76.731,77.5433,76.7084,77.0845,224748800
10/5/2009,77.3928,78.4608,77.1672,78.2352,149875000
10/6/2009,78.7993,79.8071,78.7542,79.3559,202491100
10/7/2009,79.1754,79.6567,79.0249,79.574,159200300
10/8/2009,80.1381,80.6044,79.6116,80.1832,183305800
10/9/2009,80.2058,80.6721,79.9952,80.6721,135008300
10/12/2009,81.0481,81.2963,80.6871,80.988,118031000
10/13/2009,80.7698,81.0105,80.296,80.8225,157692700
10/14/2009,81.7702,82.2966,80.7924,82.2139,191421600
10/15/2009,81.8153,82.5148,81.7777,82.5148,173873600
10/16/2009,81.8303,82.1838,81.4016,81.898,192069400
10/19/2009,82.0334,82.8306,81.7777,82.5749,159530400
10/20/2009,82.6953,82.7253,81.7401,82.1387,180921100
10/21/2009,82.0108,82.966,81.3415,81.4016,225379300
10/22/2009,81.3715,82.4922,80.8526,82.2289,238444000
10/23/2009,82.4997,82.5524,80.9503,81.2888,240033200
10/26/2009,81.3791,82.2139,80.1832,80.4088,242028200
10/27/2009,80.4991,80.7698,79.8447,80.0403,253266300
10/28/2009,79.8372,80.0854,78.4834,78.5285,248821400
10/29/2009,79.1152,80.3712,78.9272,80.2133,198110600
10/30/2009,79.95,80.1907,77.799,77.8892,325608100
11/2/2009,78.3179,79.2807,77.5282,78.4608,254222900
11/3/2009,78.0246,78.8219,77.8742,78.709,228362600
11/4/2009,79.3559,79.9726,78.709,78.9121,247996700
11/5/2009,79.4687,80.3863,79.3032,80.3637,180015300
11/6/2009,79.92,80.7774,79.762,80.5743,170954100
11/9/2009,81.191,82.4546,81.1309,82.4095,159495700
11/10/2009,82.2139,82.6802,81.9582,82.4245,171899800
11/11/2009,82.966,83.3496,82.4471,82.8457,169466200
11/12/2009,82.7329,83.1616,81.7927,82.0033,157144500
11/13/2009,82.2139,82.8006,81.7927,82.4471,150963000
11/16/2009,83.0187,84.0039,82.9735,83.6429,210922200
11/17/2009,83.4248,83.7783,83.1089,83.7407,147134100
11/18/2009,83.6805,83.8084,83.1616,83.6881,156486800
11/19/2009,83.1164,83.7181,82.0785,82.5975,208734600
11/20/2009,82.1688,82.5524,81.9883,82.3042,134196000
11/23/2009,83.2744,84.0415,83.1841,83.3496,148010200
11/24/2009,83.485,83.6354,82.7404,83.4775,138420100
11/25/2009,83.6128,83.861,83.3496,83.7708,109564800
11/27/2009,81.5295,82.9735,81.4467,82.4095,126001800
11/30/2009,82.3418,82.8833,81.3189,82.6877,160874800
12/1/2009,83.4248,83.9814,83.2819,83.7106,159613700
12/2/2009,83.6956,84.2446,83.4248,83.673,132315100
12/3/2009,83.8987,84.3725,82.951,83.0187,167324900
12/4/2009,84.1168,84.5229,82.763,83.4925,274907800
12/7/2009,83.4173,83.8836,83.1014,83.3646,127973800
12/8/2009,82.763,83.312,82.1838,82.4395,169863700
12/9/2009,82.417,82.8682,81.9958,82.7479,155063400
12/10/2009,83.2593,83.5752,83.0713,83.2142,138014600
12/11/2009,83.5677,83.7557,83.1917,83.5677,124854000
12/14/2009,84.1393,84.2371,83.5828,84.1393,107141500
12/15/2009,83.831,84.1769,83.485,83.7482,120408800
12/16/2009,84.0867,84.3349,83.6881,83.8761,155358200
12/17/2009,83.2744,83.4323,82.793,82.8682,183390100
12/18/2009,83.327,83.4026,82.6313,83.3346,174591200
12/21/2009,83.7504,84.4612,83.7504,84.1814,118039600
12/22/2009,84.3629,84.6654,84.2571,84.4839,91707500
12/23/2009,84.6881,84.7712,84.31,84.6502,111783100
12/24/2009,84.8317,85.1417,84.6881,85.051,39677500
12/28/2009,85.3686,85.4366,84.93,85.2325,87508500
12/29/2009,85.4518,85.4669,85.1039,85.1115,80572500
12/30/2009,84.862,85.1796,84.8166,85.0812,73138400
12/31/2009,85.2703,85.293,84.2268,84.2646,90637900
1/4/2010,84.9678,85.7391,84.3175,85.6937,118944600
1/5/2010,85.6408,85.9584,85.3308,85.9206,111579900
1/6/2010,85.8374,86.1928,85.7693,85.9811,116074400
1/7/2010,85.8223,86.4499,85.5803,86.344,131091100
1/8/2010,86.1172,86.6692,85.9433,86.6313,126402800
1/11/2010,87.017,87.0548,86.3818,86.7523,106375700
1/12/2010,86.1777,86.3591,85.6106,85.9433,163333500
1/13/2010,86.1625,86.9111,85.724,86.6692,161822000
1/14/2010,86.5709,87.0623,86.5179,86.9036,115718800
1/15/2010,86.7523,86.8355,85.5954,85.9281,212283100
1/19/2010,85.913,87.0548,85.8903,87.0019,139172700
1/20/2010,86.4121,86.5406,85.4291,86.1172,216490200
1/21/2010,86.1399,86.4045,84.3554,84.4612,344859600
1/22/2010,84.0831,84.4915,82.4877,82.5784,345942400
1/25/2010,83.3346,83.4858,82.7296,83.0019,186937500
1/26/2010,82.6767,83.5312,82.4499,82.654,211168800
1/27/2010,82.5482,83.2363,81.913,83.0472,271863600
1/28/2010,83.3194,83.3648,81.5954,82.0945,316104000
1/29/2010,82.4499,83.0245,81.0737,81.2022,310677600
2/1/2010,81.7769,82.4726,81.2854,82.465,187865000
2/2/2010,82.6162,83.6219,82.3289,83.4631,216327900
2/3/2010,83.085,83.5387,82.8053,83.0472,172730700
2/4/2010,82.4045,82.4423,80.4688,80.4839,356715700
2/5/2010,80.5746,80.8166,79.0775,80.6503,493585800
2/8/2010,80.7107,81.1569,80.0075,80.068,224166900
2/9/2010,81.0056,81.7769,80.3554,81.0737,337820500
2/10/2010,80.9451,81.361,80.2344,80.9149,240511500
2/11/2010,80.809,81.8525,80.3402,81.7618,223591600
2/12/2010,80.8998,81.7391,80.5368,81.6937,304622100
2/16/2010,82.3138,83.0623,81.5274,82.9792,159317500
2/17/2010,83.3799,83.4858,82.9792,83.3724,168845100
2/18/2010,83.2363,84.0378,83.206,83.8639,193708600
2/19/2010,83.6446,84.3629,83.448,84.0378,222684900
2/22/2010,84.3478,84.3705,83.8034,84.0529,132346900
2/23/2010,83.8261,84.0831,82.8128,83.0321,207497000
2/24/2010,83.2816,83.9319,83.0699,83.7958,176350700
2/25/2010,82.6011,83.7429,82.3743,83.6824,259634700
2/26/2010,83.758,84.0227,83.2589,83.7353,173589300
3/1/2010,84.0831,84.6881,84.0605,84.6049,147709700
3/2/2010,84.9678,85.2476,84.6881,84.8393,160992400
3/3/2010,85.0586,85.4215,84.7032,84.9149,150785000
3/4/2010,85.0283,85.293,84.7107,85.172,135770400
3/5/2010,85.724,86.4574,85.5198,86.3894,176118800
3/8/2010,86.3969,86.5935,86.2533,86.4045,114631200
3/9/2010,86.1474,86.9489,86.102,86.5482,154556700
3/10/2010,86.586,87.1682,86.5104,86.9338,186088800
3/11/2010,86.7296,87.3194,86.465,87.2967,160791100
3/12/2010,87.6748,87.6899,87.0623,87.3043,162074800
3/15/2010,87.1531,87.3875,86.654,87.327,146816800
3/16/2010,87.569,88.1058,87.327,88.0227,168673000
3/17/2010,88.2873,88.8317,88.0302,88.5444,177468100
3/18/2010,88.552,88.6729,88.1436,88.499,196509100
3/19/2010,88.0529,89.0551,87.7112,88.0529,226641100
3/22/2010,87.5518,88.6831,87.4986,88.5236,184477800
3/23/2010,88.6527,89.2222,88.3642,89.1463,182941600
3/24/2010,88.8122,89.1614,87.7568,88.7135,196072600
3/25/2010,89.3133,89.7233,88.4629,88.5692,223396300
3/26/2010,88.7362,89.1538,88.1668,88.5161,205808500
3/29/2010,88.964,89.2374,88.5996,89.0779,134513500
3/30/2010,89.1842,89.4651,88.7666,89.1387,145772500
3/31/2010,88.797,89.2298,88.5388,88.8349,161078700
4/1/2010,89.4424,89.784,88.9109,89.4424,161215200
4/5/2010,89.784,90.232,89.5335,90.1713,105847600
4/6/2010,89.9131,90.5433,89.8144,90.3839,110384200
4/7/2010,90.2016,90.6268,89.45,89.8676,184576300
4/8/2010,89.5563,90.3307,89.2905,90.1789,158704000
4/9/2010,90.3687,90.8091,90.2016,90.7711,133006500
4/12/2010,90.885,91.1507,90.7787,90.9154,110279000
4/13/2010,90.8242,91.1431,90.3535,90.9837,125043600
4/14/2010,91.3178,92.0163,91.1735,92.0163,161609000
4/15/2010,91.8644,92.3048,91.8341,92.0922,144615300
4/16/2010,91.7657,92.0922,90.1637,90.6268,366786700
4/19/2010,90.3611,91.0596,89.9511,90.9685,217947800
4/20/2010,91.538,91.8569,91.0141,91.7809,157708000
4/21/2010,91.8341,92.0467,91.1052,91.6139,192910100
4/22/2010,90.9685,92.0011,90.4446,91.8872,115360300
4/23/2010,91.8265,92.525,91.5911,92.487,177335500
4/26/2010,92.5174,92.7224,92.0467,92.1378,143457300
4/27/2010,91.6063,92.1302,89.784,89.9587,355853300
4/28/2010,90.3915,90.8698,89.7992,90.642,300674100
4/29/2010,91.1887,91.9556,91.1659,91.7657,193775000
4/30/2010,91.7809,91.8796,90.1865,90.2092,270000900
5/3/2010,90.642,91.6291,90.5053,91.3785,182747900
5/4/2010,90.3611,90.3763,88.7742,89.2298,360353400
5/5/2010,88.5009,89.4424,88.0529,88.6983,328973200
5/6/2010,88.2731,88.8349,79.7237,85.7523,647356600
5/7/2010,85.5245,86.3825,83.0721,84.4767,637558800
5/10/2010,87.9314,88.5692,87.2481,88.1972,396159600
5/11/2010,87.3695,89.1083,87.2481,87.9466,317849800
5/12/2010,88.2959,89.3057,88.144,89.1766,235607100
